Time - Temeperatura (°C)	Temperatura (°C) & Presión (kPa) - Temeperatura (°C)	Time - Presión (kPa)	Temperatura (°C) & Presión (kPa) - Presión (kPa)
1342	129	1342	229
1343	129	1343	230
1344	129,1	1344	230
1345	129,1	1345	231
1346	129,1	1346	231
1347	129,3	1347	232
1348	129,3	1348	233
1349	129,3	1349	234
1350	129,3	1350	233
1351	129,5	1351	232
1352	129,5	1352	233
1353	129,6	1353	233
1354	129,6	1354	234
1355	129,6	1355	234
1356	129,6	1356	233
1357	129,6	1357	233
1358	129,8	1358	235
1359	129,8	1359	236
1360	129,8	1360	236
1361	129,8	1361	235
1362	129,8	1362	235
1363	129,8	1363	235
1364	130	1364	236
1365	130	1365	236
1366	130	1366	237
1367	130,1	1367	237
1368	130,1	1368	238
1369	130,1	1369	238
1370	130,1	1370	238
1371	130,1	1371	239
1372	130,3	1372	239
1373	130,3	1373	238
1374	130,3	1374	238
1375	130,3	1375	238
1376	130,3	1376	239
1377	130,3	1377	239
1378	130,5	1378	240
1379	130,5	1379	240
1380	130,5	1380	240
1381	130,6	1381	240
1382	130,6	1382	239
1383	130,6	1383	236
1384	130,6	1384	235
1385	130,6	1385	234
1386	130,5	1386	233
1387	130,5	1387	232
1388	130,5	1388	232
1389	130,3	1389	232
1390	130,3	1390	231
1391	130,3	1391	229
1392	130,3	1392	228
1393	130,1	1393	229
1394	130,1	1394	230
1395	130,1	1395	231
1396	130,1	1396	231
1397	130	1397	231
1398	130	1398	233
1399	129,8	1399	233
1400	129,8	1400	233
1401	129,8	1401	233
1402	129,8	1402	233
1403	129,8	1403	233
1404	129,8	1404	234
1405	129,8	1405	235
1406	129,8	1406	236
1407	129,8	1407	236
1408	130	1408	236
1409	130	1409	238
1410	130,1	1410	238
1411	130,1	1411	239
1412	130,1	1412	238
1413	130,3	1413	238
1414	130,3	1414	238
1415	130,3	1415	239
1416	130,3	1416	239
1417	130,5	1417	240
1418	130,5	1418	241
1419	130,5	1419	241
1420	130,6	1420	242
1421	130,6	1421	241
1422	130,6	1422	241
1423	130,6	1423	241
1424	130,8	1424	241
1425	130,8	1425	241
1426	130,8	1426	243
1427	130,8	1427	244
1428	130,8	1428	245
1429	130,8	1429	244
1430	131	1430	244
1431	131	1431	243
1432	131,1	1432	242
1433	131,1	1433	243
1434	131,1	1434	244
1435	131,1	1435	243
1436	131,1	1436	245
1437	131,1	1437	247
1438	131,1	1438	247
1439	131,1	1439	246
1440	131,3	1440	246
1441	131,3	1441	246
1442	131,3	1442	246
1443	131,3	1443	246
1444	131,3	1444	246
1445	131,3	1445	246
1446	131,5	1446	247
1447	131,5	1447	247
1448	131,5	1448	247
1449	131,5	1449	246
1450	131,5	1450	244
1451	131,5	1451	242
1452	131,5	1452	241
1453	131,5	1453	239
1454	131,3	1454	237
1455	131,3	1455	236
1456	131,3	1456	237
1457	131,3	1457	237
1458	131,3	1458	236
1459	131,1	1459	237
1460	131,1	1460	237
1461	131,1	1461	237
1462	131,1	1462	238
1463	131	1463	238
1464	131	1464	238
1465	130,8	1465	239
1466	130,8	1466	241
1467	130,8	1467	241
1468	130,8	1468	241
1469	130,8	1469	242
1470	130,8	1470	243
1471	130,8	1471	243
1472	130,8	1472	243
1473	131	1473	243
1474	131	1474	244
1475	131	1475	244
1476	131,1	1476	244
1477	131,1	1477	244
1478	131,1	1478	245
1479	131,1	1479	247
1480	131,3	1480	248
1481	131,3	1481	247
1482	131,3	1482	246
1483	131,5	1483	246
1484	131,5	1484	246
1485	131,6	1485	247
1486	131,6	1486	248
1487	131,6	1487	249
1488	131,6	1488	250
1489	131,6	1489	251
1490	131,8	1490	250
1491	131,8	1491	250
1492	131,8	1492	249
1493	131,8	1493	249
1494	132	1494	249
1495	132	1495	251
1496	132,1	1496	252
1497	132,1	1497	252
1498	132,1	1498	252
1499	132,1	1499	252
1500	132,1	1500	253
1501	132,1	1501	252
1502	132,3	1502	252
1503	132,3	1503	253
1504	132,3	1504	253
1505	132,3	1505	253
1506	132,3	1506	253
1507	132,3	1507	253
1508	132,5	1508	254
1509	132,5	1509	255
1510	132,5	1510	255
1511	132,5	1511	255
1512	132,6	1512	255
1513	132,6	1513	254
1514	132,6	1514	253
1515	132,6	1515	251
1516	132,6	1516	250
1517	132,6	1517	250
1518	132,6	1518	249
1519	132,5	1519	248
1520	132,5	1520	246
1521	132,3	1521	245
1522	132,3	1522	242
1523	132,3	1523	242
1524	132,1	1524	241
1525	132,1	1525	241
1526	132,1	1526	242
1527	132	1527	244
1528	131,8	1528	245
1529	131,8	1529	246
1530	131,8	1530	247
1531	131,8	1531	247
1532	131,6	1532	247
1533	131,6	1533	247
1534	131,6	1534	246
1535	131,6	1535	246
1536	131,6	1536	248
1537	131,6	1537	248
1538	131,6	1538	249
1539	131,6	1539	250
1540	131,6	1540	251
1541	131,8	1541	251
1542	131,8	1542	251
1543	131,8	1543	252
1544	132	1544	251
1545	132,1	1545	252
1546	132,1	1546	253
1547	132,1	1547	253
1548	132,1	1548	253
1549	132,1	1549	254
1550	132,3	1550	254
1551	132,3	1551	254
1552	132,3	1552	255
1553	132,5	1553	254
1554	132,5	1554	253
1555	132,5	1555	254
1556	132,5	1556	0
1557	132,6	1557	0
1558	132,6	1558	1
1559	132,6	1559	3
1560	132,6	1560	2
1561	132,6	1561	2
1562	132,8	1562	1
1563	132,8	1563	0
1564	132,8	1564	0
1565	132,8	1565	0
1566	132,8	1566	2
1567	132,8	1567	3
1568	133	1568	3
1569	133	1569	3
1570	133	1570	3
1571	133	1571	3
1572	133,1	1572	3
1573	133,1	1573	3
1574	133,1	1574	3
1575	133,1	1575	3
1576	133,1	1576	4
1577	133,1	1577	6
1578	133,1	1578	6
1579	133,1	1579	6
1580	133,1	1580	4
1581	133,1	1581	3
1582	133,1	1582	255
1583	133,1	1583	253
1584	133,1	1584	251
1585	133,1	1585	251
1586	133,1	1586	249
1587	133	1587	249
1588	133	1588	249
1589	132,8	1589	249
1590	132,8	1590	247
1591	132,8	1591	246
1592	132,6	1592	247
1593	132,6	1593	248
1594	132,6	1594	248
1595	132,5	1595	249
1596	132,3	1596	250
1597	132,3	1597	251
1598	132,3	1598	251
1599	132,3	1599	251
1600	132,3	1600	252
1601	132,1	1601	253
1602	132,1	1602	254
1603	132,1	1603	254
1604	132,3	1604	255
1605	132,3	1605	254
1606	132,3	1606	254
1607	132,3	1607	254
1608	132,3	1608	255
1609	132,5	1609	0
1610	132,5	1610	2
1611	132,6	1611	2
1612	132,6	1612	2
1613	132,6	1613	2
1614	132,8	1614	2
1615	132,8	1615	2
1616	132,8	1616	2
1617	132,8	1617	3
1618	133	1618	4
1619	133,1	1619	5
1620	133,1	1620	6
1621	133,1	1621	4
1622	133,3	1622	4
1623	133,3	1623	3
1624	133,3	1624	4
1625	133,3	1625	4
1626	133,5	1626	4
1627	133,5	1627	6
1628	133,6	1628	7
1629	133,6	1629	7
1630	133,6	1630	7
1631	133,8	1631	6
1632	133,8	1632	6
1633	133,8	1633	5
1634	133,8	1634	5
1635	133,8	1635	5
1636	134	1636	6
1637	134	1637	5
1638	134	1638	7
1639	134	1639	7
1640	134	1640	6
1641	134	1641	6
1642	134,1	1642	7
1643	134,1	1643	7
1644	134,1	1644	6
1645	134,1	1645	6
1646	134,1	1646	7
1647	134,1	1647	7
1648	134,1	1648	7
1649	134,1	1649	8
1650	134,1	1650	8
1651	134,1	1651	7
1652	134,1	1652	7
1653	134,1	1653	7
1654	134,1	1654	7
1655	134,1	1655	7
1656	134,1	1656	8
1657	134,1	1657	8
1658	134,1	1658	8
1659	134,1	1659	7
1660	134,1	1660	7
1661	134,1	1661	7
1662	134,1	1662	8
1663	134,1	1663	7
1664	134,3	1664	6
1665	134,3	1665	8
1666	134,1	1666	8
1667	134,1	1667	9
1668	134,1	1668	8
1669	134,1	1669	8
1670	134,1	1670	8
1671	134,1	1671	8
1672	134,1	1672	7
1673	134,1	1673	8
1674	134,1	1674	8
1675	134,1	1675	7
1676	134,1	1676	8
1677	134,1	1677	9
1678	134,1	1678	9
1679	134,1	1679	9
1680	134,1	1680	8
1681	134,1	1681	8
1682	134,1	1682	7
1683	134,1	1683	7
1684	134,1	1684	7
1685	134,1	1685	8
1686	134,1	1686	9
1687	134,1	1687	9
1688	134,1	1688	9
1689	134,1	1689	10
1690	134,1	1690	10
1691	134,1	1691	10
1692	134,1	1692	10
1693	134,1	1693	10
1694	134,1	1694	9
1695	134,1	1695	9
1696	134,1	1696	10
1697	134,1	1697	11
1698	134,1	1698	11
1699	134,1	1699	10
1700	134,1	1700	9
1701	134,1	1701	10
1702	134,3	1702	10
1703	134,3	1703	10
1704	134,3	1704	11
1705	134,3	1705	11
1706	134,3	1706	12
1707	134,3	1707	12
1708	134,3	1708	12
1709	134,3	1709	11
1710	134,3	1710	10
1711	134,3	1711	10
1712	134,3	1712	10
1713	134,3	1713	10
1714	134,3	1714	11
1715	134,3	1715	12
1716	134,3	1716	12
1717	134,3	1717	13
1718	134,1	1718	12
1719	134,3	1719	12
1720	134,3	1720	12
1721	134,3	1721	12
1722	134,3	1722	11
1723	134,3	1723	10
1724	134,3	1724	11
1725	134,3	1725	12
1726	134,3	1726	12
1727	134,3	1727	12
1728	134,3	1728	12
1729	134,3	1729	12
1730	134,3	1730	11
1731	134,3	1731	12
1732	134,3	1732	12
1733	134,3	1733	11
1734	134,3	1734	11
1735	134,5	1735	12
1736	134,5	1736	12
1737	134,5	1737	12
1738	134,5	1738	11
1739	134,5	1739	11
1740	134,5	1740	11
1741	134,5	1741	10
1742	134,5	1742	12
1743	134,3	1743	12
1744	134,3	1744	12
1745	134,3	1745	12
1746	134,3	1746	12
1747	134,3	1747	12
1748	134,3	1748	13
1749	134,3	1749	12
1750	134,3	1750	12
1751	134,3	1751	13
1752	134,3	1752	12
1753	134,3	1753	11
1754	134,3	1754	10
1755	134,3	1755	12
1756	134,3	1756	13
1757	134,3	1757	14
1758	134,3	1758	13
1759	134,3	1759	14
1760	134,3	1760	14
1761	134,3	1761	12
1762	134,3	1762	11
1763	134,3	1763	11
1764	134,3	1764	11
1765	134,3	1765	12
1766	134,3	1766	13
1767	134,3	1767	14
1768	134,3	1768	14
1769	134,3	1769	14
1770	134,3	1770	14
1771	134,3	1771	13
1772	134,5	1772	13
1773	134,5	1773	12
1774	134,5	1774	12
1775	134,5	1775	13
1776	134,5	1776	13
1777	134,5	1777	14
1778	134,5	1778	13
1779	134,5	1779	13
1780	134,5	1780	13
1781	134,5	1781	13
1782	134,5	1782	12
1783	134,5	1783	12
1784	134,5	1784	12
1785	134,5	1785	13
1786	134,5	1786	13
1787	134,5	1787	13
1788	134,5	1788	13
1789	134,5	1789	13
1790	134,5	1790	13
1791	134,5	1791	13
1792	134,5	1792	12
1793	134,5	1793	12
1794	134,5	1794	12
1795	134,5	1795	13
1796	134,5	1796	14
1797	134,5	1797	13
1798	134,6	1798	14
1799	134,6	1799	13
1800	134,6	1800	13
1801	134,6	1801	14
1802	134,6	1802	14
1803	134,6	1803	13
1804	134,6	1804	12
1805	134,6	1805	12
1806	134,6	1806	12
1807	134,6	1807	13
1808	134,5	1808	13
1809	134,5	1809	14
1810	134,6	1810	13
1811	134,5	1811	13
1812	134,5	1812	12
1813	134,5	1813	11
1814	134,5	1814	11
1815	134,5	1815	12
1816	134,5	1816	13
1817	134,5	1817	13
1818	134,5	1818	12
1819	134,5	1819	12
1820	134,5	1820	13
1821	134,5	1821	12
1822	134,5	1822	11
1823	134,5	1823	11
1824	134,5	1824	11
1825	134,5	1825	12
1826	134,5	1826	13
1827	134,5	1827	13
1828	134,5	1828	13
1829	134,5	1829	12
1830	134,5	1830	13
1831	134,5	1831	13
1832	134,5	1832	12
1833	134,5	1833	12
1834	134,5	1834	13
1835	134,5	1835	12
1836	134,5	1836	13
1837	134,5	1837	14
1838	134,5	1838	13
1839	134,5	1839	12
1840	134,5	1840	13
1841	134,6	1841	13
1842	134,6	1842	12
1843	134,5	1843	12
1844	134,5	1844	12
1845	134,5	1845	13
1846	134,5	1846	13
1847	134,5	1847	13
1848	134,5	1848	13
1849	134,5	1849	13
1850	134,5	1850	14
1851	134,5	1851	14
1852	134,5	1852	13
1853	134,5	1853	12
1854	134,5	1854	12
1855	134,5	1855	13
1856	134,5	1856	13
1857	134,5	1857	12
1858	134,5	1858	13
1859	134,5	1859	14
1860	134,5	1860	13
1861	134,5	1861	13
1862	134,5	1862	13
1863	134,5	1863	12
1864	134,5	1864	13
1865	134,5	1865	13
1866	134,5	1866	14
1867	134,5	1867	14
1868	134,5	1868	13
1869	134,5	1869	13
1870	134,5	1870	13
1871	134,5	1871	14
1872	134,5	1872	14
1873	134,5	1873	12
1874	134,5	1874	13
1875	134,5	1875	13
1876	134,5	1876	14
1877	134,5	1877	14
1878	134,5	1878	13
1879	134,5	1879	14
1880	134,5	1880	13
1881	134,5	1881	13
1882	134,5	1882	12
1883	134,6	1883	12
1884	134,5	1884	14
1885	134,6	1885	14
1886	134,6	1886	13
1887	134,6	1887	13
1888	134,6	1888	13
1889	134,6	1889	13
1890	134,6	1890	13
1891	134,6	1891	12
1892	134,6	1892	12
1893	134,6	1893	12
1894	134,6	1894	12
1895	134,6	1895	13
1896	134,6	1896	15
1897	134,6	1897	15
1898	134,6	1898	14
1899	134,6	1899	13
1900	134,6	1900	14
1901	134,6	1901	14
1902	134,6	1902	13
1903	134,6	1903	13
1904	134,6	1904	12
1905	134,6	1905	13
1906	134,6	1906	14
1907	134,6	1907	14
1908	134,6	1908	14
1909	134,6	1909	13
1910	134,6	1910	13
1911	134,6	1911	12
1912	134,6	1912	12
1913	134,6	1913	12
1914	134,6	1914	12
1915	134,6	1915	13
1916	134,6	1916	13
1917	134,6	1917	13
1918	134,6	1918	13
1919	134,6	1919	14
1920	134,6	1920	13
1921	134,5	1921	13
1922	134,5	1922	13
1923	134,5	1923	13
1924	134,5	1924	13
1925	134,5	1925	13
1926	134,5	1926	13
1927	134,5	1927	13
1928	134,5	1928	13
1929	134,5	1929	14
1930	134,5	1930	14
1931	134,5	1931	13
1932	134,5	1932	13
1933	134,5	1933	13
1934	134,5	1934	13
1935	134,6	1935	12
1936	134,5	1936	12
1937	134,5	1937	13
1938	134,5	1938	12
1939	134,5	1939	12
1940	134,5	1940	11
1941	134,5	1941	12
1942	134,5	1942	10
1943	134,5	1943	9
1944	134,5	1944	8
1945	134,3	1945	8
1946	134,3	1946	7
1947	134,3	1947	6
1948	134,3	1948	6
1949	134,3	1949	6
1950	134,1	1950	4
1951	134,1	1951	2
1952	134,1	1952	2
1953	134,1	1953	2
1954	134	1954	2
1955	134	1955	2
1956	133,8	1956	2
1957	133,8	1957	0
1958	133,6	1958	255
1959	133,6	1959	254
1960	133,6	1960	253
1961	133,5	1961	253
1962	133,3	1962	253
1963	133,3	1963	253
1964	133,3	1964	252
1965	133,1	1965	250
1966	133,1	1966	251
1967	133	1967	251
1968	133	1968	249
1969	132,8	1969	248
1970	132,8	1970	250
1971	132,6	1971	250
1972	132,6	1972	248
1973	132,6	1973	247
1974	132,6	1974	248
1975	132,5	1975	246
1976	132,3	1976	245
1977	132,3	1977	246
1978	132,3	1978	247
1979	132,1	1979	245
1980	132,1	1980	243
1981	132,1	1981	245
1982	132	1982	244
1983	132	1983	244
1984	131,8	1984	243
1985	131,8	1985	244
1986	131,8	1986	243
1987	131,6	1987	240
1988	131,6	1988	242
1989	131,6	1989	241
1990	131,6	1990	241
1991	131,5	1991	239
1992	131,3	1992	241
1993	131,3	1993	240
1994	131,3	1994	239
1995	131,3	1995	239
1996	131,1	1996	239
1997	131,1	1997	238
1998	131,1	1998	237
1999	131,1	1999	238
2000	131	2000	237
2001	131	2001	235
2002	131	2002	235
2003	130,8	2003	236
2004	130,8	2004	235
2005	130,8	2005	234
2006	130,8	2006	235
2007	130,6	2007	234
2008	130,6	2008	233
2009	130,6	2009	233
2010	130,6	2010	235
2011	130,5	2011	233
2012	130,5	2012	231
2013	130,3	2013	231
2014	130,3	2014	232
2015	130,3	2015	230
2016	130,1	2016	229
2017	130,1	2017	230
2018	130,1	2018	231
2019	130	2019	229
2020	129,8	2020	227
2021	129,8	2021	229
2022	129,8	2022	229
2023	129,8	2023	228
2024	129,6	2024	228
2025	129,6	2025	228
2026	129,6	2026	227
2027	129,6	2027	225
2028	129,6	2028	226
2029	129,5	2029	226
2030	129,3	2030	225
2031	129,3	2031	224
2032	129,3	2032	226
2033	129,3	2033	223
2034	129,1	2034	223
2035	129,1	2035	223
2036	129,1	2036	224
2037	129,1	2037	222
2038	129	2038	221
2039	129	2039	222
2040	129	2040	223
2041	128,8	2041	221
2042	128,8	2042	221
2043	128,8	2043	221
2044	128,8	2044	220
2045	128,6	2045	219
2046	128,6	2046	220
2047	128,6	2047	220
2048	128,6	2048	219
2049	128,5	2049	218
2050	128,5	2050	219
2051	128,3	2051	218
2052	128,3	2052	217
2053	128,3	2053	217
2054	128,3	2054	218
2055	128,1	2055	216
2056	128,1	2056	215
2057	128,1	2057	216
2058	128,1	2058	216
2059	128	2059	214
2060	128	2060	214
2061	127,9	2061	215
2062	127,9	2062	215
2063	127,8	2063	213
2064	127,8	2064	213
2065	127,6	2065	213
2066	127,5	2066	212
2067	127,5	2067	212
2068	127,5	2068	212
2069	127,5	2069	212
2070	127,4	2070	211
2071	127,4	2071	211
2072	127,3	2072	211
2073	127,1	2073	209
2074	127,1	2074	209
2075	127	2075	209
2076	127	2076	210
2077	127	2077	208
2078	127	2078	207
2079	126,9	2079	208
2080	126,8	2080	208
2081	126,8	2081	207
2082	126,6	2082	206
2083	126,6	2083	207
2084	126,5	2084	205
2085	126,5	2085	205
2086	126,5	2086	204
2087	126,5	2087	205
2088	126,4	2088	204
2089	126,4	2089	205
2090	126,4	2090	205
2091	126,3	2091	204
2092	126,1	2092	202
2093	126,1	2093	202
2094	126,1	2094	202
2095	126	2095	202
2096	126	2096	201
2097	126	2097	202
2098	126	2098	201
2099	125,9	2099	200
2100	125,9	2100	201
2101	125,8	2101	202
2102	125,8	2102	201
2103	125,6	2103	200
2104	125,6	2104	200
2105	125,5	2105	199
2106	125,5	2106	198
2107	125,5	2107	198
2108	125,4	2108	200
2109	125,3	2109	197
2110	125,3	2110	197
2111	125,1	2111	198
2112	125,1	2112	198
2113	125	2113	197
2114	125	2114	196
2115	125	2115	197
2116	124,9	2116	196
2117	124,9	2117	195
2118	124,8	2118	194
2119	124,8	2119	196
2120	124,6	2120	194
2121	124,6	2121	194
2122	124,5	2122	194
2123	124,5	2123	194
2124	124,5	2124	193
2125	124,5	2125	193
2126	124,5	2126	194
2127	124,4	2127	193
2128	124,4	2128	191
2129	124,3	2129	191
2130	124,3	2130	191
2131	124,1	2131	190
2132	124,1	2132	189
2133	124	2133	191
2134	124	2134	190
2135	124	2135	190
2136	124	2136	189
2137	123,9	2137	190
2138	123,8	2138	190
2139	123,8	2139	189
2140	123,6	2140	188
2141	123,6	2141	189
2142	123,5	2142	188
2143	123,5	2143	188
2144	123,5	2144	187
2145	123,5	2145	187
2146	123,4	2146	187
2147	123,4	2147	186
2148	123,3	2148	185
2149	123,3	2149	185
2150	123,3	2150	185
2151	123,1	2151	186
2152	123,1	2152	185
2153	123	2153	184
2154	123	2154	183
2155	123	2155	185
2156	123	2156	184
2157	123	2157	183
2158	122,9	2158	182
2159	122,9	2159	183
2160	122,8	2160	183
2161	122,8	2161	182
2162	122,6	2162	183
2163	122,6	2163	182
2164	122,6	2164	181
2165	122,5	2165	180
2166	122,5	2166	181
2167	122,5	2167	181
2168	122,5	2168	180
2169	122,4	2169	181
2170	122,4	2170	181
2171	122,3	2171	180
2172	122,3	2172	178
2173	122,1	2173	179
2174	122,1	2174	178
2175	122	2175	177
2176	122	2176	177
2177	122	2177	178
2178	122	2178	177
2179	122	2179	177
2180	121,9	2180	178
2181	121,9	2181	178
2182	121,8	2182	176
2183	121,8	2183	176
2184	121,8	2184	177
2185	121,6	2185	177
2186	121,5	2186	176
2187	121,5	2187	177
2188	121,5	2188	175
2189	121,5	2189	173
2190	121,4	2190	174
2191	121,4	2191	175
2192	121,4	2192	174
2193	121,3	2193	172
2194	121,3	2194	172
2195	121,1	2195	172
2196	121,1	2196	173
2197	121	2197	172
2198	121	2198	173
2199	121	2199	173
2200	120,9	2200	171
2201	120,9	2201	171
2202	120,9	2202	172
2203	120,8	2203	172
2204	120,8	2204	170
2205	120,6	2205	171
2206	120,6	2206	172
2207	120,5	2207	171
2208	120,5	2208	170
2209	120,5	2209	171
2210	120,5	2210	170
2211	120,4	2211	169
2212	120,4	2212	169
2213	120,4	2213	169
2214	120,4	2214	169
2215	120,3	2215	169
2216	120,3	2216	169
2217	120,1	2217	169
2218	120,1	2218	168
2219	120,1	2219	168
2220	120	2220	168
2221	120	2221	167
2222	120	2222	166
2223	120	2223	166
2224	120	2224	166
2225	119,9	2225	167
2226	119,9	2226	166
2227	119,8	2227	166
2228	119,8	2228	166
2229	119,8	2229	166
2230	119,6	2230	165
2231	119,6	2231	165
2232	119,5	2232	165
2233	119,5	2233	165
2234	119,5	2234	165
2235	119,5	2235	164
2236	119,5	2236	164
2237	119,5	2237	163
2238	119,4	2238	164
2239	119,4	2239	163
2240	119,3	2240	162
2241	119,3	2241	161
2242	119,3	2242	163
2243	119,1	2243	162
2244	119,1	2244	162
2245	119,1	2245	161
2246	119	2246	162
2247	119	2247	162
2248	119	2248	162
2249	119	2249	162
2250	119	2250	162
2251	118,9	2251	161
2252	118,9	2252	160
2253	118,9	2253	160
2254	118,8	2254	161
2255	118,8	2255	160
2256	118,6	2256	160
2257	118,6	2257	160
2258	118,5	2258	160
2259	118,5	2259	159
2260	118,5	2260	158
2261	118,5	2261	159
2262	118,4	2262	157
2263	118,4	2263	158
2264	118,3	2264	159
2265	118,3	2265	158
2266	118,1	2266	158
2267	118,1	2267	157
2268	118,1	2268	157
2269	118	2269	156
2270	118	2270	157
2271	118	2271	158
2272	118	2272	157
2273	118	2273	156
2274	117,9	2274	158
2275	117,9	2275	156
2276	117,8	2276	156
2277	117,8	2277	154
2278	117,6	2278	155
2279	117,6	2279	154
2280	117,6	2280	154
2281	117,5	2281	155
2282	117,5	2282	155
2283	117,5	2283	154
2284	117,5	2284	153
2285	117,5	2285	153
2286	117,4	2286	153
2287	117,4	2287	153
2288	117,4	2288	153
2289	117,3	2289	154
2290	117,3	2290	153
2291	117,1	2291	152
2292	117,1	2292	153
2293	117,1	2293	152
2294	117	2294	153
2295	117	2295	152
2296	117	2296	153
2297	117	2297	152
2298	117	2298	151
2299	116,9	2299	150
2300	116,9	2300	150
2301	116,8	2301	150
2302	116,8	2302	149
2303	116,8	2303	150
2304	116,6	2304	150
2305	116,6	2305	150
2306	116,5	2306	149
2307	116,5	2307	150
2308	116,5	2308	149
2309	116,5	2309	148
2310	116,5	2310	148
2311	116,4	2311	150
2312	116,4	2312	149
2313	116,3	2313	148
2314	116,3	2314	146
2315	116,3	2315	147
2316	116,1	2316	146
2317	116,1	2317	147
2318	116,1	2318	148
2319	116	2319	148
2320	116	2320	146
2321	116	2321	146
2322	116	2322	147
2323	116	2323	146
2324	115,9	2324	144
2325	115,9	2325	146
2326	115,9	2326	146
2327	115,9	2327	145
2328	115,8	2328	145
2329	115,8	2329	146
2330	115,6	2330	145
2331	115,6	2331	145
2332	115,6	2332	145
2333	115,5	2333	146
2334	115,5	2334	145
2335	115,5	2335	144
2336	115,5	2336	144
2337	115,5	2337	144
2338	115,4	2338	143
2339	115,4	2339	143
2340	115,3	2340	143
2341	115,3	2341	142
2342	115,3	2342	141
2343	115,1	2343	143
2344	115,1	2344	143
2345	115	2345	142
2346	115	2346	141
2347	115	2347	142
2348	115	2348	141
2349	115	2349	141
2350	114,9	2350	141
2351	114,9	2351	143
2352	114,8	2352	141
2353	114,8	2353	139
2354	114,8	2354	141
2355	114,8	2355	140
2356	114,6	2356	139
2357	114,6	2357	139
2358	114,6	2358	141
2359	114,5	2359	140
2360	114,5	2360	139
2361	114,5	2361	139
2362	114,5	2362	140
2363	114,5	2363	139
2364	114,5	2364	139
2365	114,5	2365	140
2366	114,4	2366	139
2367	114,4	2367	138
2368	114,3	2368	138
2369	114,3	2369	139
2370	114,3	2370	138
2371	114,1	2371	137
2372	114,1	2372	137
2373	114	2373	137
2374	114	2374	136
2375	114	2375	136
2376	114	2376	136
2377	114	2377	136
2378	114	2378	136
2379	113,9	2379	136
2380	113,9	2380	136
2381	113,9	2381	135
2382	113,8	2382	135
2383	113,8	2383	135
2384	113,8	2384	136
2385	113,6	2385	136
2386	113,6	2386	135
2387	113,6	2387	134
2388	113,5	2388	134
2389	113,5	2389	134
2390	113,5	2390	134
2391	113,5	2391	135
2392	113,5	2392	134
2393	113,5	2393	133
2394	113,5	2394	134
2395	113,4	2395	134
2396	113,4	2396	133
2397	113,4	2397	133
2398	113,3	2398	135
2399	113,3	2399	133
2400	113,3	2400	132
2401	113,1	2401	133
2402	113,1	2402	133
2403	113	2403	132
2404	113	2404	131
2405	113	2405	132
2406	113	2406	132
2407	113	2407	132
2408	113	2408	132
2409	113	2409	132
2410	112,9	2410	131
2411	112,9	2411	130
2412	112,8	2412	130
2413	112,8	2413	131
2414	112,6	2414	132
2415	112,6	2415	131
2416	112,5	2416	132
2417	112,5	2417	130
2418	112,5	2418	130
2419	112,5	2419	130
2420	112,4	2420	130
2421	112,4	2421	129
2422	112,4	2422	129
2423	112,3	2423	129
2424	112,3	2424	130
2425	112,3	2425	129
2426	112,1	2426	129
2427	112,1	2427	129
2428	112,1	2428	129
2429	112	2429	128
2430	112	2430	128
2431	112	2431	129
2432	112	2432	127
2433	112	2433	128
2434	112	2434	128
2435	111,9	2435	128
2436	111,9	2436	127
2437	111,9	2437	127
2438	111,8	2438	127
2439	111,8	2439	127
2440	111,6	2440	126
2441	111,6	2441	126
2442	111,6	2442	127
2443	111,6	2443	126
2444	111,5	2444	127
2445	111,5	2445	126
2446	111,5	2446	126
2447	111,5	2447	125
2448	111,5	2448	126
2449	111,5	2449	126
2450	111,5	2450	125
2451	111,4	2451	125
2452	111,4	2452	126
2453	111,3	2453	124
2454	111,3	2454	125
2455	111,3	2455	125
2456	111,1	2456	125
2457	111,1	2457	124
2458	111,1	2458	124
2459	111	2459	125
2460	111	2460	124
2461	111	2461	124
2462	111	2462	123
2463	111	2463	124
2464	110,9	2464	123
2465	110,9	2465	123
2466	110,9	2466	123
2467	110,8	2467	124
2468	110,8	2468	123
2469	110,8	2469	123
2470	110,6	2470	122
2471	110,6	2471	122
2472	110,6	2472	123
2473	110,5	2473	123
2474	110,5	2474	122
2475	110,5	2475	122
2476	110,5	2476	122
2477	110,5	2477	122
2478	110,5	2478	122
2479	110,4	2479	121
2480	110,4	2480	122
2481	110,4	2481	121
2482	110,3	2482	121
2483	110,3	2483	121
2484	110,3	2484	122
2485	110,3	2485	120
2486	110,1	2486	121
2487	110,1	2487	120
2488	110	2488	121
2489	110	2489	120
2490	110	2490	121
2491	110	2491	120
2492	110	2492	121
2493	110	2493	120
2494	110	2494	119
2495	110	2495	119
2496	109,9	2496	119
2497	109,9	2497	119
2498	109,8	2498	119
2499	109,8	2499	119
2500	109,8	2500	118
2501	109,8	2501	119
2502	109,6	2502	119
2503	109,6	2503	119
2504	109,6	2504	118
2505	109,5	2505	117
2506	109,5	2506	117
2507	109,5	2507	118
2508	109,5	2508	118
2509	109,5	2509	117
2510	109,5	2510	117
2511	109,5	2511	118
2512	109,4	2512	116
2513	109,4	2513	117
2514	109,4	2514	117
2515	109,3	2515	117
2516	109,3	2516	116
2517	109,3	2517	117
2518	109,1	2518	117
2519	109,1	2519	116
2520	109	2520	116
2521	109	2521	116
2522	109	2522	115
2523	109	2523	115
2524	109	2524	116
